married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
true,white,approve,1,125,72,2,0,True,4356,157.0,22.0,2,1,False,2,male
false,white,approve,1,125,218,1,0,True,18165,265.0,867.0,2,5,False,2,female
false,white,approve,1,126,55,1,0,False,2550,140.0,10.0,2,6,False,2,male
false,white,approve,1,105,33,1,0,False,2700,131.0,39.0,2,1,False,1,female
true,white,approve,1,324,120,1,0,False,6133,360.0,12.0,1,1,False,2,male
true,white,approve,1,121,48,1,2,False,3859,130.0,21.0,2,1,False,2,male
true,white,approve,1,115,56,1,0,False,2979,135.0,26.0,2,1,False,2,female
true,white,approve,1,100,36,1,3,False,3377,125.0,48.0,1,1,False,2,male
false,hispan,approve,1,107,43,1,2,False,3617,118.9,17.3,2,1,False,2,male
true,white,reject,1,66,41,1,0,False,2917,70.0,10.0,2,5,False,2,male
true,white,approve,1,157,77,1,4,False,6417,198.0,24.0,1,2,False,2,male
true,white,approve,1,140,75,1,1,False,4608,213.0,18.0,3,2,True,2,female
true,white,approve,1,100,56,1,2,False,2850,161.0,59.0,3,1,False,2,male
false,black,reject,1,99,26,1,0,False,2138,104.0,33.0,2,6,False,1,female
true,white,approve,1,162,82,1,1,False,6825,235.0,0.0,1,1,False,1,male
true,white,approve,1,132,101,1,0,False,3708,165.0,45.0,2,2,False,2,male
false,white,approve,1,147,64,1,0,False,5314,184.0,405.0,2,4,False,1,male
false,black,reject,1,153,91,2,3,False,2366,170.0,25.0,3,6,False,3,female
false,white,approve,1,136,70,1,0,False,5810,169.0,1000.0,2,1,False,1,female
false,white,approve,1,136,69,1,0,False,2691,297.0,132.0,2,1,False,2,male
false,white,approve,1,66,48,1,0,True,4000,95.0,50.0,2,1,False,2,male
true,white,approve,1,110,66,1,2,False,5520,220.0,53.5,1,1,False,2,male
true,white,approve,1,55,30,1,3,False,2500,174.0,112.0,2,1,False,2,male
false,white,approve,1,95,44,1,1,False,3652,110.0,2.4,2,2,False,1,female
false,white,approve,1,104,51,1,0,False,2066,112.0,20.0,2,2,False,2,male
true,white,approve,1,128,79,3,1,False,2239,160.5,20.2,2,1,False,3,male
true,white,approve,1,140,65,1,3,False,3600,140.0,34.0,1,1,False,2,male
true,white,approve,1,102,48,1,0,False,3017,128.0,127.0,1,2,False,3,female
true,white,approve,1,100,69,1,0,False,3666,111.0,34.0,2,6,False,1,male
true,white,approve,1,149,60,1,2,False,5000,168.0,49.0,1,1,False,2,male
false,white,approve,1,134,48,2,0,False,3767,125.0,21.0,2,2,False,3,female
false,white,approve,1,129,48,1,0,False,2708,143.0,31.0,2,1,False,2,male
false,white,approve,1,126,39,1,0,False,3256,168.0,38.0,2,2,False,2,male
false,white,approve,1,100,60,1,1,True,5083,395.0,298.0,2,1,False,2,female
false,white,approve,1,80,39,2,0,False,1053,80.0,35.0,2,1,False,3,female
true,black,approve,1,130,81,1,2,False,2600,198.0,14.0,1,1,False,2,male
true,white,approve,1,165,105,1,0,False,7859,273.0,299.0,1,6,False,2,female
true,white,approve,1,155,44,4,0,False,2768,194.0,166.0,1,5,False,3,male
false,white,reject,3,80,40,1,0,False,3358,100.0,26.0,2,1,False,2,male
true,white,approve,1,120,49,1,0,False,4283,170.0,91.0,2,1,False,1,female
true,white,approve,1,130,61,1,0,False,2667,137.0,9.8,1,5,False,2,male
true,white,approve,1,187,96,1,0,True,7155,270.0,164.0,2,1,False,2,male
false,white,approve,1,145,43,1,0,False,2526,185.0,1.0,2,5,False,1,male
false,white,approve,1,131,62,1,0,True,2235,146.0,42.17,2,1,False,1,male
true,white,approve,1,67,48,1,0,False,1700,87.0,210.0,4,6,False,1,male
false,white,approve,1,125,57,1,0,False,4768,175.0,58.0,2,1,False,2,male
false,white,reject,1,103,60,1,0,False,5000,128.0,2.0,2,6,True,1,female
true,white,approve,1,110,58,1,0,False,2785,175.0,90.0,1,2,False,2,male
true,white,reject,1,320,80,1,2,True,6633,400.0,29.0,2,2,True,2,male
true,hispan,approve,1,61,63,1,0,False,2687,90.0,45.0,2,6,False,1,male
true,black,approve,1,140,48,2,1,False,2917,175.0,13.0,2,1,False,3,male
false,white,approve,1,120,70,1,0,False,3083,165.0,50.0,2,1,False,2,male
true,white,approve,1,148,5,1,1,False,2667,185.0,12.0,1,1,False,2,male
false,white,approve,1,103,52,1,0,False,4417,129.0,36.0,2,1,False,1,female
true,white,approve,1,122,58,1,1,False,2492,137.0,18.0,2,1,False,2,male
true,white,approve,1,158,80,1,1,False,3333,175.0,27.0,1,1,True,2,male
true,white,approve,1,181,4,1,0,False,1647,226.0,50.1,2,1,False,2,female
true,hispan,approve,1,139,40,1,0,False,2079,146.0,8.9,2,1,False,2,male
true,hispan,reject,1,181,57,2,0,False,2454,190.0,21.0,2,5,True,3,male
true,black,reject,1,132,94,1,0,False,3593,165.0,42.0,2,6,True,1,male
true,white,reject,1,80,41,2,3,False,3400,150.0,7.0,1,1,False,3,male
false,white,approve,1,40,260,1,1,False,16000,363.0,447.0,1,1,False,1,male
true,white,approve,1,26,66,1,1,False,5468,104.0,5.0,2,1,False,1,male
true,white,approve,1,90,64,1,0,False,5333,233.0,48.0,1,1,False,2,male
false,white,approve,1,84,48,1,0,False,2667,105.0,84.0,1,2,False,1,female
true,white,approve,1,260,122,1,3,True,10139,495.0,66.0,1,1,False,2,male
true,white,approve,1,128,71,1,0,False,3594,160.0,37.0,1,1,False,1,male
true,white,approve,1,177,67,2,2,False,5580,221.0,24.0,2,2,False,3,male
true,white,approve,1,162,79,1,0,False,3887,180.0,23.35,2,1,False,2,male
false,white,approve,1,122,44,1,0,False,3633,135.0,30.0,2,1,False,2,female
false,white,approve,1,140,54,1,0,False,4489,175.0,47.0,2,2,False,1,female
true,white,approve,1,180,114,1,0,True,8140,380.0,441.0,1,1,False,2,male
false,white,reject,1,95,42,1,0,False,2875,175.0,42.0,2,5,False,2,male
true,white,approve,1,122,39,1,1,False,2600,135.0,22.0,2,1,False,2,male
true,white,approve,1,182,78,1,0,False,4180,232.0,55.0,1,6,False,2,female
true,white,approve,1,150,69,1,2,False,5041,209.9,6.2,1,5,False,2,male
true,white,approve,1,150,100,1,3,True,6958,285.0,141.0,2,1,False,2,male
true,white,approve,1,108,47,1,2,False,3675,120.0,24.0,1,1,False,2,male
true,white,approve,1,170,98,1,0,False,8125,189.0,23.0,2,2,False,2,male
false,white,approve,1,159,90,1,0,False,7506,212.0,29.0,2,4,False,2,female
true,white,approve,2,100,60,1,1,False,4702,128.0,74.9,1,1,False,2,male
false,black,approve,1,135,71,1,0,False,3103,150.0,29.0,1,2,False,1,female
false,white,approve,1,93,40,1,0,False,3292,128.0,39.0,2,1,False,1,female
true,white,approve,1,600,234,1,1,True,19484,1000.0,924.0,1,1,False,2,female
false,white,approve,1,80,72,1,1,False,2166,219.0,183.0,1,2,False,2,female
true,white,approve,1,148,42,2,0,False,2776,188.0,65.0,2,1,False,3,male
true,black,reject,1,104,62,1,1,False,3500,130.0,7.0,2,5,True,1,male
false,white,approve,1,135,75,1,0,False,3493,150.0,33.0,2,6,False,2,male
true,white,approve,1,125,63,1,0,False,3792,215.0,35.0,2,6,False,2,male
true,white,approve,1,124,66,1,1,False,2947,155.0,41.57,2,1,False,2,male
true,white,approve,1,211,104,1,0,False,5923,234.0,40.0,2,1,False,2,male
false,white,approve,1,132,67,1,0,True,5800,165.0,63.0,2,1,False,2,male
true,hispan,approve,1,125,90,1,0,False,7500,138.5,793.9,2,1,False,1,male
true,white,approve,1,143,66,1,0,False,5509,206.0,137.0,2,4,False,2,male
true,white,approve,1,40,60,1,0,False,3062,80.0,43.0,1,1,False,2,male
true,white,approve,1,300,109,1,3,False,9699,375.0,16.0,1,1,False,2,male
true,hispan,approve,1,171,32,3,1,False,3621,190.0,26.5,2,1,False,3,female
true,white,approve,1,110,60,1,2,False,3500,270.0,155.0,2,1,False,2,male
false,white,approve,1,40,39,1,0,False,3195,170.0,338.0,2,1,False,2,female
true,white,approve,1,126,41,1,1,False,1343,140.0,40.0,2,1,False,2,male
true,white,approve,1,126,58,1,0,False,3107,158.0,36.0,2,1,False,1,male
true,black,approve,1,123,104,2,0,False,4594,137.0,40.0,1,2,False,2,male
true,white,reject,1,258,105,1,2,False,8799,323.0,287.0,1,2,False,2,male
true,white,approve,1,120,54,1,0,False,4467,150.0,34.0,2,6,False,2,male
false,black,approve,1,121,28,1,0,True,12724,383.0,362.0,1,1,False,1,female
false,white,approve,1,76,35,1,1,False,2896,146.0,1.0,2,2,False,2,male
false,white,approve,1,70,40,1,0,False,3333,78.0,11.0,2,1,False,1,male
true,black,reject,1,123,69,1,3,False,3400,129.0,13.0,2,6,False,2,male
true,white,approve,1,118,66,1,1,False,5500,225.0,176.0,1,1,False,2,male
false,white,approve,1,203,70,3,0,False,5833,225.0,34.5,2,1,False,3,male
false,white,reject,1,9,28,1,0,False,2378,61.0,9.0,1,1,False,1,female
true,white,reject,1,104,63,1,0,False,3166,130.0,11.0,2,6,True,2,male
true,black,approve,1,186,62,1,1,False,3417,207.0,21.0,2,1,False,1,male
true,white,reject,1,113,62,1,0,False,4709,125.0,19.5,2,5,False,1,female
true,white,approve,1,77,72,1,0,False,3139,97.0,5.0,1,1,False,1,male
false,white,approve,1,100,56,1,1,False,4606,197.0,108.0,2,1,False,2,male
true,white,approve,1,123,51,1,0,False,3250,137.0,8.0,2,3,False,2,male
true,white,reject,1,165,78,2,2,False,5116,185.0,31.0,2,6,False,3,male
true,white,approve,1,187,101,1,0,False,4583,268.0,81.9,1,2,False,2,male
true,white,approve,1,35,42,1,0,False,1516,45.0,30.71,2,1,False,2,male
false,white,approve,1,46,29,1,2,False,2400,76.0,36.0,1,1,False,1,male
true,white,approve,1,130,75,1,2,False,3550,180.0,3.0,2,1,False,2,male
false,white,approve,1,124,49,1,0,False,2000,155.0,20.0,2,1,False,2,male
false,white,approve,1,145,60,1,0,False,3015,195.0,111.0,2,1,False,2,female
false,white,approve,1,100,70,1,0,False,1872,112.0,24.0,1,2,False,2,female
true,white,approve,1,275,200,1,2,False,16666,725.0,362.0,1,1,False,2,male
true,white,approve,1,119,46,1,0,False,2292,162.0,25.64,2,1,False,2,male
true,white,reject,1,87,57,1,1,True,2360,130.0,79.0,1,2,False,2,male
false,white,reject,1,162,80,1,0,False,4333,170.0,19.7,2,6,False,2,female
false,white,approve,1,99,54,1,0,False,4500,110.0,17.0,2,1,False,1,female
true,white,approve,1,122,89,1,0,True,2623,135.0,31.0,1,1,False,2,male
true,white,approve,1,187,83,1,0,True,4177,202.0,26.0,1,1,False,2,male
true,white,approve,1,187,82,1,2,False,6125,233.0,36.0,2,3,True,2,male
true,white,approve,1,150,77,1,3,False,6406,270.0,27.0,2,4,False,2,male
true,white,approve,1,105,45,1,0,False,3735,156.0,58.0,1,2,False,2,male
true,white,approve,1,162,73,2,1,False,3569,180.0,29.0,2,5,False,3,male
false,white,approve,1,215,73,1,1,False,2842,245.0,1.0,2,6,True,2,male
false,white,approve,1,187,99,1,0,True,3972,265.0,76.0,2,2,False,2,male
true,white,approve,1,108,46,1,2,False,3159,120.0,24.5,2,1,False,2,male
true,white,approve,1,81,47,1,4,False,3522,90.0,32.0,2,1,False,2,male
true,white,approve,1,80,56,1,1,False,4700,223.0,55.0,2,1,False,2,male
false,white,approve,1,125,67,1,0,False,3933,197.0,37.0,1,1,False,2,male
true,white,reject,1,136,64,1,0,False,3087,170.0,17.0,2,6,True,2,male
false,black,approve,1,80,36,3,0,False,2985,100.2,2.4,2,6,True,3,male
false,white,approve,1,110,72,1,0,False,3229,137.0,33.0,2,2,False,2,male
true,white,approve,1,158,56,1,0,False,3850,175.0,3.0,2,1,False,2,male
false,white,approve,1,176,84,2,0,False,6858,220.0,50.0,2,1,False,3,male
true,white,approve,1,107,48,1,1,False,1782,123.0,24.0,2,1,False,2,male
true,white,approve,1,260,100,1,3,False,8334,377.0,174.0,2,1,False,2,male
true,white,reject,2,133,60,3,0,False,3391,165.0,39.0,1,6,False,3,male
true,white,approve,1,370,192,1,0,False,15887,485.0,150.0,1,1,False,2,female
false,white,approve,1,144,42,1,0,True,3500,152.5,8.0,2,4,False,1,male
true,white,approve,1,262,148,1,0,False,10083,328.0,147.0,1,1,False,2,male
false,white,approve,1,115,174,1,0,False,3034,145.0,23.0,1,1,False,2,male
true,white,approve,2,96,120,1,2,True,15771,138.0,135.0,1,1,False,2,male
false,white,approve,1,70,36,1,0,False,2868,175.0,23.0,1,1,False,2,male
true,white,approve,1,60,20,1,0,False,1606,130.0,162.0,1,1,False,1,male
true,white,approve,1,117,67,1,2,False,5583,167.0,60.0,1,1,True,1,male
false,white,approve,1,161,73,1,0,False,3182,175.0,36.0,2,1,False,2,male
true,white,approve,1,185,89,1,0,False,6700,205.0,37.0,2,1,False,1,male
true,white,approve,1,135,46,1,2,False,3418,155.0,36.0,2,1,False,2,male
true,white,approve,1,137,72,1,0,True,2500,172.0,19.0,1,1,False,2,male
true,white,approve,1,205,72,1,2,False,6540,245.0,141.0,1,1,False,2,male
false,white,approve,1,90,432,1,0,False,1836,184.0,107.0,1,2,False,1,male
true,white,approve,1,36,36,1,0,False,3166,45.0,19.0,1,1,False,1,female
false,white,approve,1,159,84,1,0,False,5167,212.0,94.0,2,1,False,2,male
true,black,approve,1,122,55,1,2,False,3942,135.0,20.0,2,2,False,1,male
true,white,approve,1,152,63,1,0,False,3185,190.0,54.85,2,2,False,2,male
true,hispan,reject,1,61,23,1,1,False,1880,64.5,2.7,2,5,False,1,male
true,white,approve,1,254,104,1,2,False,8667,318.0,439.6,2,4,False,2,male
true,white,approve,1,85,61,1,0,False,3043,140.0,50.0,2,2,False,2,male
false,white,approve,1,106,183,1,0,False,2283,118.0,144.0,1,1,True,1,male
true,white,approve,1,144,125,1,0,True,3449,205.0,123.0,4,2,False,2,male
false,white,approve,1,188,116,1,0,True,7500,304.0,195.0,2,1,False,1,male
true,black,approve,1,132,65,1,1,False,2359,167.0,46.0,2,1,False,2,male
false,white,approve,1,150,81,1,0,False,4666,190.0,60.0,2,5,False,2,male
true,white,approve,1,119,73,1,0,False,2993,150.0,3.0,2,2,False,2,male
true,white,approve,1,109,81,1,0,False,5817,138.0,63.0,2,1,False,2,male
true,white,approve,1,50,666,1,1,False,5200,175.0,201.0,2,1,False,1,male
false,white,approve,1,30,52,1,0,False,4350,96.0,81.0,2,1,False,1,male
true,white,approve,1,484,180,1,3,True,15000,605.0,349.0,1,1,False,2,male
true,black,reject,1,146,58,1,1,False,2787,162.0,18.5,2,6,True,2,male
true,white,approve,1,172,86,1,1,False,4283,235.0,28.0,1,1,False,2,male
false,white,approve,1,192,78,3,0,False,4167,197.0,7.0,1,3,False,3,male
true,white,approve,1,176,86,1,0,False,2800,186.0,24.0,2,1,False,2,male
false,white,approve,1,144,84,3,0,False,7010,180.0,87.1,2,5,False,3,male
true,white,approve,1,104,45,1,0,False,2297,130.0,63.0,2,5,False,2,male
false,black,approve,1,70,26,1,0,False,2165,77.5,10.3,2,1,False,1,female
true,white,approve,1,60,64,1,0,False,5400,100.0,74.4,2,1,False,2,male
true,white,approve,1,95,63,1,4,False,3718,100.0,17.2,2,2,False,2,male
true,black,reject,1,120,107,3,0,False,5119,220.0,2.0,1,2,False,3,male
true,white,approve,1,158,57,1,4,False,5316,175.0,28.0,2,5,False,2,male
true,white,approve,1,175,105,1,2,False,7388,245.0,48.0,1,5,False,2,male
true,white,approve,1,75,43,1,3,False,3365,100.0,39.0,2,2,False,2,male
true,white,approve,1,80,35,1,0,False,2620,80.0,58.06,2,6,False,2,male
false,white,approve,1,94,48,1,0,False,4750,124.8,49.4,2,2,False,1,
true,white,reject,1,106,40,1,2,True,2726,117.5,19.3,2,4,False,2,male
false,white,approve,1,113,86,1,0,False,4083,158.0,83.0,2,1,False,1,female
true,white,approve,1,56,67,1,0,False,3000,175.0,98.0,1,1,False,2,male
false,white,approve,1,128,61,1,0,False,5048,170.0,97.6,2,1,False,1,male
false,white,approve,1,112,60,1,0,False,5000,140.0,36.0,2,2,True,1,male
true,hispan,reject,1,205,72,2,2,True,6000,228.0,14.0,2,2,True,3,male
true,white,approve,1,197,106,1,3,False,7603,330.0,48.5,4,3,False,2,male
false,white,approve,1,292,112,1,3,True,9357,517.0,237.0,1,1,False,1,female
true,white,approve,1,41,31,1,0,False,2600,116.5,128.7,2,1,False,2,female
true,white,approve,1,85,69,1,1,False,3791,90.0,14.0,2,2,False,2,male
true,white,approve,1,142,76,1,0,False,3859,178.0,53.0,2,1,False,1,male
true,white,approve,1,85,39,1,1,False,1248,95.0,4.0,2,1,False,1,male
true,white,approve,1,260,192,1,0,True,16120,325.0,38.0,2,1,False,1,male
true,white,approve,1,135,62,1,2,False,3604,245.0,23.0,1,2,False,2,male
false,white,approve,1,110,47,1,0,False,3833,122.5,16.3,2,1,False,2,male
true,white,reject,1,187,86,1,2,True,6383,234.0,70.0,2,1,False,2,male
false,white,approve,1,123,60,1,0,False,2750,154.0,9.515,2,2,False,2,male
false,white,reject,1,88,68,1,0,False,2987,97.5,5.7,2,2,False,1,male
true,black,approve,1,186,65,1,2,False,2419,235.0,40.0,1,5,True,2,male
true,white,approve,1,180,120,1,0,True,9963,240.0,81.3,2,1,False,2,male
true,white,approve,1,20,46,2,0,False,2560,220.0,269.0,2,1,False,3,male
true,white,approve,1,122,75,1,0,False,3666,151.0,38.0,2,1,False,2,female
true,white,approve,1,192,69,1,2,False,5780,213.0,41.0,3,1,False,2,male
false,white,reject,1,350,732,1,4,False,416,440.0,47.0,2,3,True,2,female
true,white,approve,1,155,68,1,0,False,2894,220.0,46.0,1,1,False,2,male
true,black,approve,1,103,48,1,1,False,2872,127.0,12.0,2,5,False,1,male
false,white,approve,1,60,30,1,0,False,2500,120.0,115.0,1,1,False,2,male
true,hispan,approve,1,128,68,1,3,False,5703,135.0,7.0,2,1,False,2,male
true,white,reject,1,76,38,1,2,False,3132,80.0,10.0,2,2,True,2,male
false,white,approve,1,136,55,1,0,False,2340,170.0,40.0,2,1,False,2,male
false,white,approve,1,162,63,1,0,True,5265,180.0,23.0,2,2,False,2,female
false,white,approve,1,69,40,1,0,False,3293,189.0,18.0,2,1,False,2,female
false,white,approve,1,172,96,1,0,False,3676,216.0,9.0,2,1,False,2,male
true,white,approve,1,496,144,4,1,False,12000,620.0,190.0,1,1,False,3,female
true,black,approve,1,60,74,1,0,False,2400,207.0,112.7,2,1,False,1,male
true,white,approve,1,173,70,1,1,False,3400,216.0,11.0,1,3,False,2,male
false,black,reject,1,152,79,1,0,False,4000,190.0,39.0,2,1,False,2,male
false,white,approve,1,138,74,1,0,False,3750,172.0,63.0,1,1,False,2,male
true,white,approve,1,157,158,1,2,False,3987,185.0,11.9,1,6,False,2,male
true,white,approve,1,96,39,1,0,False,8550,381.0,117.0,1,1,False,2,female
true,white,approve,1,215,114,1,3,True,9534,290.0,70.0,2,5,False,2,male
true,black,approve,1,120,75,1,1,False,3304,120.0,252.5,1,2,False,2,male
false,white,approve,1,100,38,1,0,True,3225,156.0,69.0,1,1,False,2,female
true,hispan,approve,1,99,64,1,1,False,2269,110.0,18.0,1,2,False,2,male
false,white,approve,1,124,75,1,0,False,6218,166.0,148.0,1,1,False,1,male
true,white,approve,1,113,666,1,3,True,4009,150.0,54.0,2,1,False,2,male
true,white,approve,1,100,112,1,2,False,5875,105.0,12.8,2,5,False,2,male
false,white,approve,1,96,67,1,1,False,5594,120.0,34.0,2,2,False,1,male
true,white,approve,1,108,62,1,0,False,3232,135.0,28.0,2,2,False,2,male
true,hispan,approve,1,115,59,1,0,False,4158,130.0,45.0,2,1,False,2,male
false,white,approve,1,104,72,1,1,True,4304,263.0,233.0,2,1,False,2,male
true,white,approve,1,53,31,1,3,False,2340,72.0,29.9,2,5,False,2,male
false,white,approve,1,71,35,1,0,False,2900,95.0,38.0,2,1,False,1,female
true,white,approve,1,40,48,1,3,False,4106,190.0,248.0,1,1,False,2,male
false,white,approve,1,126,63,1,0,False,3250,133.0,15.0,2,5,True,2,male
false,white,approve,1,104,49,1,0,False,3333,116.0,12.4,2,3,False,1,male
false,hispan,approve,1,104,42,1,0,False,3857,116.0,19.4,2,5,False,1,male
true,white,approve,1,253,90,1,1,False,8072,316.0,70.0,1,1,False,2,male
true,white,approve,1,187,91,1,2,False,7583,325.0,130.0,2,1,False,2,male
false,white,approve,1,120,46,1,0,False,2340,160.0,47.0,2,4,False,2,male
true,white,approve,1,158,96,1,0,False,5000,176.0,15.0,2,1,False,2,male
true,white,approve,1,35,169,1,0,False,9583,315.0,64.0,1,1,False,1,male
true,white,approve,2,225,49,2,0,True,4159,225.0,10.0,2,1,False,3,male
false,white,approve,1,98,110,1,0,True,9200,215.0,427.9,1,1,False,1,male
false,black,reject,1,133,55,1,0,True,4583,148.0,24.5,2,3,False,2,female
